apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_column_selector.html +1,"Check columns to select, drag to set order.","Tjek kolonner for at vælge, trække for at sætte orden."
apps/dataent/dataent/public/js/dataent/views/reports/reportview.js +807,This is PERMANENT action and you cannot undo. Continue?,"Dette er PERMANENT handling, og du kan ikke fortryde. Fortsæt?"
apps/dataent/dataent/templates/emails/new_message.html +4,Login and view in Browser,Login og visning i Browser
DocType: Event,Every Day,Hver dag
DocType: LDAP Settings,Password for Base DN,Password til Base DN
apps/dataent/dataent/core/doctype/version/version_view.html +73,Table Field,tabel Field
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_view.js +242,Columns based on,Kolonner baseret på
apps/dataent/dataent/config/integrations.py +108,Enter keys to enable integration with Google GSuite,Indtast nøgler for at aktivere integration med Google GSuite
DocType: Workflow State,move,flytte
apps/dataent/dataent/model/document.py +1263,Action Failed,Handling mislykkedes
DocType: List Filter,For User,For bruger
DocType: View log,View log,Se log
apps/dataent/dataent/public/js/dataent/views/treeview.js +380,Chart of Accounts,Kontoplan
DocType: Address,Assam,Assam
apps/dataent/dataent/core/page/usage_info/usage_info.html +5,You have {0} days left in your subscription,Du har {0} dage tilbage i dit abonnement
apps/dataent/dataent/email/doctype/email_domain/email_domain.py +57,Outgoing email account not correct,Udgående e-mail-konto er ikke korrekt
DocType: Transaction Log,Chaining Hash,Chaining Hash
apps/dataent/dataent/core/doctype/user/user.py +771,Temperorily Disabled,Temperorily Disabled
apps/dataent/dataent/contacts/doctype/contact/contact.py +85,Please set Email Address,Angiv e-mail adresse
DocType: System Settings,Date and Number Format,Dato og nummerformat
apps/dataent/dataent/model/document.py +1064,one of,en af
apps/dataent/dataent/public/js/dataent/desk.js +156,Checking one moment,Kontrol ene øjeblik
apps/dataent/dataent/public/js/dataent/list/list_sidebar_stat.html +21,Show Tags,Vis Tags
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Hvis Anvend Strengt Bruger Tilladelse er markeret, og Bruger Tilladelse er defineret for en DocType til en Bruger, vil alle de dokumenter, hvor værdien af linket er tom, ikke blive vist til den bruger"
DocType: Address,Billing,Fakturering
DocType: Email Queue,Not Sent,Ikke Sent
DocType: Web Form,Actions,Handlinger
DocType: Workflow State,align-justify,tilpasse-retfærdiggøre
DocType: User,Middle Name (Optional),Mellemnavn (valgfrit)
apps/dataent/dataent/public/js/dataent/request.js +118,Not Permitted,Ikke Tilladt
apps/dataent/dataent/public/js/dataent/ui/field_group.js +92,Following fields have missing values:,Følgende felter skal udfyldes:
apps/dataent/dataent/core/report/transaction_log_report/transaction_log_report.py +29,First Transaction,Første transaktion
apps/dataent/dataent/app.py +163,You do not have enough permissions to complete the action,Du har ikke rettigheder til at fuldføre handlingen
apps/dataent/dataent/public/js/dataent/form/link_selector.js +103,No Results,Ingen resultater
DocType: System Settings,Security,Sikkerhed
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +54,Scheduled to send to {0} recipients,Planlagt at sende til {0} modtagere
apps/dataent/dataent/public/js/dataent/views/file/file_view.js +51,Cut,Skære
apps/dataent/dataent/model/rename_doc.py +79,renamed from {0} to {1},omdøbt fra {0} til {1}
DocType: Currency,**Currency** Master,** Valuta ** Master
DocType: Email Account,No of emails remaining to be synced,Ingen af emails der mangler at blive synkroniseret
apps/dataent/dataent/public/js/dataent/upload.js +226,Uploading,Upload
apps/dataent/dataent/public/js/dataent/form/footer/assign_to.js +84,Please save the document before assignment,"Gem venligst dokumentet, før opgaven"
apps/dataent/dataent/public/js/dataent/form/templates/form_sidebar.html +16,Click here to post bugs and suggestions,Klik her for at sende fejl og forslag
DocType: Website Settings,Address and other legal information you may want to put in the footer.,"Adresse og andre juridiske oplysninger, du måske ønsker at sætte i sidefoden."
DocType: Website Sidebar Item,Website Sidebar Item,Website Sidebar Item
DocType: PayPal Settings,PayPal Settings,PayPal-indstillinger
apps/dataent/dataent/core/page/permission_manager/permission_manager.js +49,Select Document Type,Vælg Dokumenttype
apps/dataent/dataent/utils/nestedset.py +215,Cannot delete {0} as it has child nodes,Kan ikke slette {0} som det har barneknudepunkter
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +48,{0} minutes ago,{0} minutter siden
DocType: Kanban Board Column,lightblue,lyseblå
apps/dataent/dataent/integrations/doctype/webhook/webhook.py +46,Same Field is entered more than once,Samme felt er indtastet mere end én gang
apps/dataent/dataent/templates/includes/list/filters.html +19,clear,klar
apps/dataent/dataent/desk/doctype/event/event.py +31,Every day events should finish on the same day.,Hverdagsbegivenheder skal starte og slutte på samme dag.
DocType: Prepared Report,Filter Values,Filtrer værdier
DocType: Communication,User Tags,User Tags
DocType: Data Migration Run,Fail,Svigte
DocType: Workflow State,download-alt,Download-alt
DocType: Data Migration Run,Pull Failed,Træk mislykkedes
DocType: Communication,Feedback Request,Feedback Request
apps/dataent/dataent/config/setup.py +107,Import Data from CSV / Excel files.,Importer data fra CSV / Excel-filer.
apps/dataent/dataent/website/doctype/web_form/web_form.py +55,Following fields are missing:,Følgende områder mangler:
apps/dataent/dataent/www/login.html +29,Sign in,Log ind
apps/dataent/dataent/desk/doctype/bulk_update/bulk_update.py +50,Cancelling {0},Annullering {0}
DocType: Web Page,Main Section,Main Section
DocType: Page,Icon,Ikon
apps/dataent/dataent/core/doctype/user/user.py +932,"Hint: Include symbols, numbers and capital letters in the password","Tip: Medtag symboler, tal og store bogstaver i adgangskoden"
DocType: DocField,Allow in Quick Entry,Tillad i hurtig indtastning
apps/dataent/dataent/public/js/dataent/views/reports/query_report.js +628,PDF,PDF
DocType: System Settings,dd/mm/yyyy,dd/mm/åååå
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.js +32,GSuite script test,GSuite script test
DocType: System Settings,Backups,Sikkerhedskopier
apps/dataent/dataent/core/doctype/communication/communication.js +77,Add Contact,Tilføj Kontakt
DocType: Notification Recipient,Optional: Always send to these ids. Each Email Address on a new row,Valgfrit: Send altid til disse id&#39;er. Hver e-mail-adresse på en ny række
apps/dataent/dataent/public/js/dataent/form/layout.js +170,Hide Details,Skjul detaljer
apps/dataent/dataent/www/qrcode.py +32,Page has expired!,Siden er udløbet!
DocType: Workflow State,Tasks,Opgaver
DocType: Event,Tuesday,Tirsdag
DocType: Blog Settings,Blog Settings,Blog Indstillinger
apps/dataent/dataent/templates/emails/new_user.html +16,You can also copy-paste this link in your browser,Du kan også kopiere-indsætte dette link i din browser
DocType: Workflow State,bullhorn,bullhorn
apps/dataent/dataent/model/workflow.py +73,Not a valid Workflow Action,Ikke en gyldig Workflow Action
DocType: Footer Item,Target,Target
DocType: System Settings,Number of Backups,Antal sikkerhedskopier
DocType: Website Settings,Copyright,Copyright
apps/dataent/dataent/public/js/dataent/ui/toolbar/navbar.html +59,Go,Gå
DocType: OAuth Authorization Code,Invalid,Ugyldigt
DocType: ToDo,Due Date,Forfaldsdato
apps/dataent/dataent/public/js/dataent/views/gantt/gantt_view.js +145,Quarter Day,Quarter Dag
DocType: Website Settings,Hide Footer Signup,Skjul Footer Tilmelding
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +458,cancelled this document,annulleret dette dokument
apps/dataent/dataent/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,"Skriv en Python-fil i den samme mappe, hvor det er gemt og returnere kolonnen og resultat."
apps/dataent/dataent/website/doctype/website_slideshow/website_slideshow.js +31,Add to table,Tilføj til tabel
DocType: DocType,Sort Field,Sort Field
DocType: Razorpay Settings,Razorpay Settings,Razorpay Indstillinger
apps/dataent/dataent/public/js/dataent/ui/filters/filter.js +265,Edit Filter,Rediger filter
apps/dataent/dataent/core/doctype/doctype/doctype.py +505,Field {0} of type {1} cannot be mandatory,Field {0} af typen {1} kan ikke være obligatorisk
apps/dataent/dataent/public/js/dataent/ui/slides.js +29,Add More,Tilføj mere
DocType: System Settings,Session Expiry Mobile,Session Udløb Mobile
apps/dataent/dataent/utils/password.py +66,Incorrect User or Password,Forkert bruger eller adgangskode
apps/dataent/dataent/templates/includes/search_box.html +18,Search results for,Søgeresultater for
apps/dataent/dataent/integrations/doctype/social_login_key/social_login_key.py +28,Please enter Access Token URL,Indtast venligst adgangstoken-URL
apps/dataent/dataent/public/js/dataent/views/reports/grid_report.js +821,Select To Download:,Vælg Download:
DocType: Notification,Slack,slack
DocType: Custom DocPerm,If user is the owner,Hvis bruger er ejeren
,Activity,Aktivitet
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Help: At linke til en anden post i systemet, skal du bruge &quot;# Form / Note / [Note navn]&quot; som Link URL. (Brug ikke &quot;http: //&quot;)"
DocType: User Permission,Allow,Give lov til
apps/dataent/dataent/utils/password_strength.py +117,Let's avoid repeated words and characters,Undgå gentagne ord og tegn
DocType: Communication,Delayed,Forsinket
apps/dataent/dataent/config/setup.py +140,List of backups available for download,Liste over sikkerhedskopier til rådighed for download
apps/dataent/dataent/www/login.html +72,Sign up,Tilmeld dig
apps/dataent/dataent/custom/doctype/customize_form/customize_form.py +189,Row {0}: Not allowed to disable Mandatory for standard fields,Række {0}: Ikke tilladt at deaktivere Obligatorisk for standardfelter
DocType: Test Runner,Output,Produktion
DocType: Notification,Set Property After Alert,Indstil ejendom efter advarsel
apps/dataent/dataent/config/setup.py +243,Add fields to forms.,Tilføj felter til formularer.
apps/dataent/dataent/integrations/doctype/paypal_settings/paypal_settings.py +158,Looks like something is wrong with this site's Paypal configuration.,"Det ser ud til, at noget er galt med denne websteds Paypal-konfiguration."
DocType: File,rgt,RGT
DocType: Email Account,Sendgrid,Sendgrid
DocType: Data Export,File Type,Filtype
DocType: Workflow State,leaf,blad
DocType: Portal Menu Item,Portal Menu Item,Portal Menu Item
DocType: Contact Us Settings,Email ID,E-mail-id
DocType: Activity Log,Keep track of all update feeds,Hold styr på alle opdateringsfeeds
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,"En liste over ressourcer, som Client App vil have adgang til, efter at brugeren tillader det. <br> fx projekt"
DocType: Translation,Translated Text,Oversat tekst
DocType: Contact Us Settings,Query Options,Query Options
DocType: Error Snapshot,Timestamp,Tidsstempel
apps/dataent/dataent/core/page/permission_manager/permission_manager_help.html +8,Setup &gt; User,Opsætning&gt; Bruger
DocType: Patch Log,Patch Log,Patch Log
DocType: Data Migration Mapping,Local Primary Key,Lokal primærnøgle
apps/dataent/dataent/utils/bot.py +164,Hello {0},Hej {0}
apps/dataent/dataent/core/doctype/user/user.py +262,Welcome to {0},Velkommen til {0}
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_column.html +19,Add,Tilføj
apps/dataent/dataent/www/me.html +40,Profile,Profil
DocType: Communication,Sent or Received,Sendt eller modtaget
DocType: Auto Repeat,Reference Document,referencedokument
DocType: DefaultValue,Key,Nøgle
DocType: Address,Contacts,Kontakter
DocType: System Settings,Setup Complete,Setup Complete
apps/dataent/dataent/config/setup.py +64,Report of all document shares,Rapport fra alle dokumentsider aktier
apps/dataent/dataent/www/update-password.html +18,New Password,Ny adgangskode
apps/dataent/dataent/core/doctype/activity_log/activity_log.py +29,Sorry! You cannot delete auto-generated comments,Undskyld! Du kan ikke slette autogenererede kommentarer
DocType: Website Theme,Style using CSS,Style ved hjælp af CSS
DocType: View log,Reference DocType,Henvisning DocType
DocType: User,System User,Systembruger
DocType: Report,Is Standard,Er standard
DocType: Desktop Icon,_report,_rapport
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Må ikke HTML Encode HTML tags som &lt;script&gt; eller bare tegn som &lt;eller&gt;, som de kunne være bevidst anvendes i dette område"
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +278,Specify a default value,Angiv en standard værdi
DocType: Website Settings,FavIcon,Favicon
apps/dataent/dataent/data_migration/doctype/data_migration_plan/data_migration_plan.js +6,Run,Løb
apps/dataent/dataent/core/doctype/feedback_trigger/feedback_trigger.py +116,At least one reply is mandatory before requesting feedback,"Mindst er obligatorisk, før du anmoder tilbagemeldinger ét svar"
apps/dataent/dataent/public/js/dataent/ui/toolbar/modules_select.js +14,Setup for,Opsætning til
